url,label 
https://inaturalist-open-data.s3.amazonaws.com/photos/152349054/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/152363155/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/152363882/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/152364851/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/152900550/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/153463394/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/154304699/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/155078338/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/156386561/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/157077014/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/157734519/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/157746551/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/158735611/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/158736006/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/158866458/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/158948497/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/160530163/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/160530976/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/160531598/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/160533249/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/160533752/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/160534267/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/161877429/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/162007733/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/162007746/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/162025267/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/162148807/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/162149169/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163024540/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163050214/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163050250/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163050259/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163050284/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163050305/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163050348/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163100469/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163406521/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163407497/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163408068/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163409169/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163485681/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/163489765/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/164053601/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/164055821/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/165894834/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/166485261/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/167189091/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/167335855/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/167336592/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/167438083/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/167439192/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/168534075/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/171266334/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/173374714/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/174648318/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/179430600/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/184513214/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/184513820/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/1888995/medium.JPG,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/189884533/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/189893574/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/189914771/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/189915098/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/19021792/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/197151209/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/197517436/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/198018575/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/198192982/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/198544875/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/198873729/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/199006689/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/19959718/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/200165306/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/201253954/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/201256939/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/201259639/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/201276315/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/202082073/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/202254083/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/202495359/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/202571169/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/202834621/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/203351523/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/203353081/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/203353580/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/203357426/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/203724840/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/204034176/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/204034521/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/204130850/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/204646491/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/205340788/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/205620325/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/205633408/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/205634793/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/205653793/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/205905213/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/206230617/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/20632643/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/206401223/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/20650638/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/206675383/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/206910370/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/206992017/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/207008635/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/207915589/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/208152897/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/20817103/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/20870568/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/209328450/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/209374484/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/209837196/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/21008420/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/210987980/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/211212653/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/211292655/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/21144677/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/211821834/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/211824292/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/2120262/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212091036/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212092435/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212093062/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212455411/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212556028/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212631538/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212647182/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/212647737/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/213131127/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/213244281/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/213670949/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/213783393/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/21414214/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/214240651/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/214822901/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/215629477/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/216482316/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/216520888/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/216580684/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/217229522/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/217484432/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/218507442/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/219667726/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/220689876/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/22210277/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/222950434/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/223938924/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/223939005/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/224239074/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/224454633/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/226527729/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/22715338/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/227248375/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/227248381/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/227478936/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/227478967/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/22865700/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/228772635/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/230333172/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/230333191/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/230334577/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/23049637/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/230632436/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/230666375/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/23103688/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/231252426/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/23183662/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/233082434/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/233765952/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/235462512/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/235939708/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/236441569/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/236763547/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237201543/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237201570/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237201699/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237236312/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237282589/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237310769/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237350580/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237550962/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237551102/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237551261/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237551272/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237809030/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/237810294/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/238139394/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/238140234/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/238235916/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/239282072/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/239591494/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/239696317/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/239779357/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/240749877/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/240749889/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/240749900/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/240806684/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/240806694/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/240806697/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/241074177/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242374779/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242592394/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242592570/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242592588/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242592598/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242615374/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242615414/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242771802/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242771825/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242771843/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242771916/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242771925/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242771932/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/242925160/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/243257332/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/243263122/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/243263864/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/243266273/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/244967608/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/248008378/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/248433125/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/249026769/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/249185782/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/249825970/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/250840989/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/250840996/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/252425508/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/252581767/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/252740022/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/252871036/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/253188881/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/253189082/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/253331534/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/253988013/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/253988416/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/254405439/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/254608532/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/254609336/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/254639526/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/254640097/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/254640884/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/254775202/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/255070474/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/255075314/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/255575566/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/255657606/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256070775/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/25610209/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256154753/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256163105/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256165055/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256439574/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256446172/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256455752/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256456342/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256456741/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256456938/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256458291/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256459845/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256539396/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256562145/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256565499/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256566714/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256568216/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256577795/medium.jpg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256817540/medium.jpeg,grizzly
https://inaturalist-open-data.s3.amazonaws.com/photos/256842316/medium.jpg,grizzly
